respondent_id,xyz_vaccine,seasonal_vaccine
45522,0.1857278,0.29339758
45523,0.056149147,0.6359953
45524,0.22767493,0.12821187
45525,0.04007969,0.024136014
45526,0.006055722,0.07801858
45527,0.11985238,0.80686915
45528,0.04918769,0.38933524
45529,0.37099117,0.04462425
45530,0.20106256,0.87546194
45531,0.030429805,0.038503822
45532,0.9842343,0.98904103
45533,0.0021986512,0.060489908
45534,0.9590671,0.7514259
45535,0.004165991,0.046769116
45536,0.0287047,0.043295056
45537,0.8887972,0.89555275
45538,0.8996455,0.8931702
45539,0.025779048,0.027835267
45540,0.01636088,0.21274744
45541,0.08888528,0.22909604
45542,0.010593879,0.058592908
45543,0.38068512,0.736653
45544,0.14948991,0.31383848
45545,0.08388498,0.900759
45546,0.11359882,0.14053039
45547,0.09635549,0.98324573
45548,0.41171867,0.7397775
45549,0.0019025103,0.03442088
45550,0.003504854,0.00802344
45551,0.04282224,0.0299768
45552,0.03277874,0.18868789
45553,0.017593507,0.081959605
45554,0.030293487,0.32000685
45555,0.15270455,0.08203202
45556,0.14906892,0.93872625
45557,0.0063730874,0.39955136
45558,0.29651383,0.7925299
45559,0.17999911,0.1565512
45560,0.10444868,0.15994394
45561,0.07030374,0.96648014
45562,0.8307334,0.9752221
45563,0.31554267,0.34492126
45564,0.82049894,0.89992744
45565,0.010217128,0.81395215
45566,0.006055837,0.09099255
45567,0.07481624,0.94447744
45568,0.118877165,0.032448366
45569,0.11400939,0.26156962
45570,0.025577612,0.35882667
45571,0.24868102,0.7475545
45572,0.015357661,0.103587165
45573,0.040479638,0.9000979
45574,0.34690943,0.51497
45575,0.29624957,0.7133838
45576,0.048319884,0.4047731
45577,0.18723269,0.39358753
45578,0.49659196,0.48887202
45579,0.009357871,0.003269416
45580,0.869781,0.84719473
45581,0.14457276,0.91788965
45582,0.33401856,0.14634849
45583,0.020675272,0.7070434
45584,0.40059295,0.970385
45585,0.6108513,0.87271464
45586,0.09078058,0.89824474
45587,0.046272233,0.040634815
45588,0.0065769013,0.15612292
45589,0.041263536,0.03519227
45590,0.019761082,0.2466594
45591,0.036760822,0.53421366
45592,0.04306337,0.9558623
45593,0.011005695,0.14021455
45594,0.23514442,0.7286392
45595,0.016360436,0.058595765
45596,0.2689472,0.050610643
45597,0.54751825,0.1511703
45598,0.028899705,0.1367169
45599,0.07403657,0.38320303
45600,0.10916651,0.09799742
45601,0.16970126,0.14712337
45602,0.33943665,0.0966169
45603,0.059157666,0.3702144
45604,0.3362406,0.6945943
45605,0.009961396,0.06914369
45606,0.10042732,0.49243695
45607,0.022629349,0.032908365
45608,0.6588273,0.8899451
45609,0.027705895,0.441369
45610,0.20873286,0.87351114
45611,0.02635292,0.5719775
45612,0.08240183,0.27408692
45613,0.9148368,0.939569
45614,0.3189633,0.5409013
45615,0.6888221,0.94349253
45616,0.32365268,0.46893734
45617,0.15374982,0.9176634
45618,0.09687247,0.92187816
45619,0.33854064,0.8190399
45620,0.12872997,0.015337433
45621,0.028974457,0.05846147
45622,0.040578224,0.5458404
45623,0.012050992,0.7067527
45624,0.18363018,0.9200236
45625,0.043139726,0.035237674
45626,0.63153416,0.48022446
45627,0.053967595,0.22905146
45628,0.023158217,0.063960895
45629,0.114376344,0.6566519
45630,0.38735572,0.13666993
45631,0.0063004135,0.16740936
45632,0.22952834,0.77094233
45633,0.336484,0.4871036
45634,0.058982696,0.5472321
45635,0.0053440034,0.023177262
45636,0.15743613,0.08529037
45637,0.39765745,0.91980433
45638,0.33321357,0.663252
45639,0.020138703,0.037108533
45640,0.14916912,0.3820741
45641,0.051272143,0.053665556
45642,0.42825228,0.31193382
45643,0.31072727,0.47790188
45644,0.012512392,0.87577873
45645,0.5745117,0.592166
45646,0.012095109,0.106352285
45647,0.63496584,0.78851956
45648,0.019772701,0.037492707
45649,0.05030536,0.13430081
45650,0.069806136,0.7691449
45651,0.101838835,0.85088354
45652,0.07982508,0.016026778
45653,0.43991348,0.769801
45654,0.643863,0.87857574
45655,0.9304426,0.9635996
45656,0.005508767,0.006489567
45657,0.15398946,0.55135256
45658,0.03769025,0.11104832
45659,0.07376628,0.09251199
45660,0.24174353,0.072382346
45661,0.03944971,0.22433618
45662,0.04930945,0.08163536
45663,0.01417849,0.032117505
45664,0.23587352,0.27279177
45665,0.02936831,0.058064274
45666,0.0014287177,0.05708736
45667,0.10149367,0.63678527
45668,0.03977395,0.054011617
45669,0.91305786,0.88999283
45670,0.13087504,0.14057119
45671,0.027227847,0.08913334
45672,0.0063588265,0.8985055
45673,0.5902235,0.9676675
45674,0.15008996,0.24265736
45675,0.018302249,0.11438666
45676,0.8462099,0.99191535
45677,0.0116474815,0.05116974
45678,0.018531846,0.032746427
45679,0.026894083,0.8636326
45680,0.3287311,0.7684969
45681,0.09355231,0.82719356
45682,0.06824145,0.4187282
45683,0.059659578,0.1577536
45684,0.09754686,0.39264584
45685,0.15047255,0.06793997
45686,0.08944546,0.68408483
45687,0.008563754,0.97132796
45688,0.96071565,0.9851575
45689,0.028456075,0.5492536
45690,0.16137399,0.48811558
45691,0.48756304,0.7795771
45692,0.0132051315,0.21497947
45693,0.03450916,0.37889746
45694,0.048220508,0.12849599
45695,0.064158306,0.45150584
45696,0.6527921,0.88375187
45697,0.75222373,0.87048244
45698,0.020156221,0.8876495
45699,0.6026098,0.5865868
45700,0.18290599,0.14840363
45701,0.91244155,0.5925746
45702,0.041568805,0.08395249
45703,0.30874413,0.6758066
45704,0.7816803,0.9585406
45705,0.003070339,0.021671852
45706,0.008863108,0.2763318
45707,0.041307624,0.02371145
45708,0.0065445206,0.92201555
45709,0.24589403,0.04686435
45710,0.021426585,0.45855165
45711,0.0044474676,0.13096954
45712,0.9349373,0.961695
45713,0.017468344,0.107828856
45714,0.15706141,0.4911905
45715,0.023747137,0.10625324
45716,0.041935723,0.21388353
45717,0.00081844704,0.002399341
45718,0.06845811,0.04844208
45719,0.05337017,0.35489255
45720,0.046712186,0.11960963
45721,0.03358768,0.4597603
45722,0.44701168,0.6649279
45723,0.035191648,0.7513825
45724,0.022796093,0.80557084
45725,0.2228348,0.47422576
45726,0.59601945,0.6605903
45727,0.29573032,0.96653837
45728,0.12925814,0.7723176
45729,0.02292951,0.079315715
45730,0.0673836,0.6638873
45731,0.08190824,0.12872875
45732,0.23211406,0.29838184
45733,0.14310989,0.32734305
45734,0.30214638,0.44924963
45735,0.072962515,0.093886115
45736,0.020286556,0.9656979
45737,0.048291236,0.8306897
45738,0.024585223,0.3647568
45739,0.25501317,0.6617267
45740,0.091591075,0.65318716
45741,0.26273993,0.44438478
45742,0.06828379,0.08700629
45743,0.009434654,0.15901117
45744,0.6538911,0.37215793
45745,0.4911421,0.76309305
45746,0.6073009,0.9034088
45747,0.49386597,0.90177685
45748,0.027392574,0.09691389
45749,0.027880404,0.05428006
45750,0.5793452,0.87954944
45751,0.008943118,0.26517165
45752,0.36295056,0.9648296
45753,0.017111193,0.21434589
45754,0.027540242,0.607495
45755,0.02252573,0.05423817
45756,0.030824507,0.06056644
45757,0.96573454,0.9634703
45758,0.9891967,0.98391694
45759,0.8528678,0.9770752
45760,0.09467163,0.15130597
45761,0.42206383,0.8412756
45762,0.06673868,0.86180943
45763,0.14648372,0.9438829
45764,0.05292249,0.82976246
45765,0.08350355,0.074312285
45766,0.6082264,0.7519866
45767,0.8910708,0.56694365
45768,0.0051173866,0.96316093
45769,0.19892365,0.4518553
45770,0.89985466,0.95868117
45771,0.11389418,0.16981117
45772,0.98987293,0.9766283
45773,0.0033764248,0.020753099
45774,0.7392884,0.6315177
45775,0.843676,0.8504535
45776,0.265422,0.42729196
45777,0.016452735,0.685626
45778,0.07008167,0.16754286
45779,0.016716707,0.75239253
45780,0.20361727,0.7460761
45781,0.00035044577,0.004152762
45782,0.27746436,0.2703499
45783,0.013341758,0.44149956
45784,0.1346104,0.13605435
45785,0.04332484,0.8928439
45786,0.23277217,0.8950952
45787,0.07098642,0.56236523
45788,0.37971783,0.16670766
45789,0.028179785,0.6509796
45790,0.2319859,0.13078476
45791,0.016416801,0.22945282
45792,0.07323775,0.014565068
45793,0.28435016,0.2050127
45794,0.9489868,0.9610299
45795,0.028146472,0.6749398
45796,0.03798196,0.043425042
45797,0.03429498,0.07166709
45798,0.59742033,0.9100144
45799,0.80865145,0.11100394
45800,0.015144675,0.062883966
45801,0.3969159,0.81311876
45802,0.13479654,0.85089606
45803,0.032591052,0.12765716
45804,0.816649,0.50233996
45805,0.66423357,0.2884255
45806,0.29201078,0.17459668
45807,0.059232406,0.7689082
45808,0.16729052,0.18721049
45809,0.01624242,0.5344829
45810,0.06229423,0.9401867
45811,0.38545614,0.36422503
45812,0.07523397,0.52943397
45813,0.030402672,0.0426621
45814,0.8433682,0.6732547
45815,0.10292862,0.33619604
45816,0.9210545,0.9976374
45817,0.26145297,0.9358912
45818,0.5161234,0.3125646
45819,0.7551814,0.8624734
45820,0.0769645,0.53279626
45821,0.024627574,0.81417066
45822,0.08448064,0.9361939
45823,0.045891214,0.87007165
45824,0.044231035,0.16484252
45825,0.085328184,0.50062555
45826,0.018915081,0.017013628
45827,0.2753101,0.58036715
45828,0.10250095,0.074592814
45829,0.08102275,0.11064112
45830,0.34984282,0.95482993
45831,0.032198418,0.17200401
45832,0.065736234,0.029151808
45833,0.05219327,0.057695087
45834,0.48384675,0.8737823
45835,0.021706369,0.0521364
45836,0.5442673,0.90339994
45837,0.044843614,0.6310365
45838,0.060562856,0.28062102
45839,0.0061071403,0.41462258
45840,0.29880717,0.35099003
45841,0.005559889,0.113820285
45842,0.043779846,0.106156714
45843,0.060826987,0.6640697
45844,0.049654394,0.8948963
45845,0.77257735,0.7990972
45846,0.8749382,0.7921495
45847,0.2617555,0.95214254
45848,0.34855762,0.118314914
45849,0.43413615,0.77091426
45850,0.030347366,0.26511508
45851,0.54059654,0.47581086
45852,0.050083227,0.84275913
45853,0.014451621,0.13264148
45854,0.8546768,0.66218024
45855,0.028915346,0.23790966
45856,0.3879806,0.10744061
45857,0.14158328,0.08365425
45858,0.18584155,0.9020539
45859,0.15271702,0.19218329
45860,0.23782012,0.40871376
45861,0.8743954,0.877325
45862,0.13683704,0.87121165
45863,0.03942899,0.5553861
45864,0.012475181,0.059420373
45865,0.95178604,0.9539985
45866,0.0138776265,0.104253344
45867,0.064339474,0.50032455
45868,0.36458004,0.47978088
45869,0.06807175,0.29074287
45870,0.041360598,0.19353719
45871,0.064045295,0.8589501
45872,0.9200344,0.9642773
45873,0.045408703,0.33456236
45874,0.25283656,0.5172762
45875,0.012994865,0.006986079
45876,0.8560556,0.88544506
45877,0.49795738,0.9559392
45878,0.01838415,0.5191068
45879,0.027980966,0.09087194
45880,0.18798058,0.6783277
45881,0.43895176,0.5543255
45882,0.010829763,0.17924125
45883,0.015711995,0.86194247
45884,0.16701297,0.059541903
45885,0.11131794,0.80818564
45886,0.07585226,0.94274974
45887,0.6903874,0.8763549
45888,0.44510716,0.8467958
45889,0.01713673,0.11934501
45890,0.018817825,0.32623085
45891,0.021420432,0.0928206
45892,0.46360368,0.84711784
45893,0.91349506,0.96971
45894,0.09694848,0.0467001
45895,0.04677145,0.4459344
45896,0.3939968,0.89362025
45897,0.06314443,0.17213817
45898,0.03780863,0.91251135
45899,0.15681629,0.77506006
45900,0.54475147,0.81214035
45901,0.9083156,0.8181883
45902,0.18204568,0.8477818
45903,0.009900901,0.4841709
45904,0.0042470647,0.012287463
45905,0.796105,0.9066742
45906,0.86066115,0.9588099
45907,0.01821319,0.12237293
45908,0.052673474,0.39917946
45909,0.25505808,0.74361134
45910,0.052551106,0.17714007
45911,0.007273543,0.014754454
45912,0.25956517,0.9767075
45913,0.00044878508,0.059916288
45914,0.10206323,0.14427663
45915,0.7079396,0.9893316
45916,0.3360109,0.54433024
45917,0.4326844,0.937307
45918,0.003570716,0.027065197
45919,0.6143354,0.0028602388
45920,0.32806128,0.7213008
45921,0.36151952,0.6659563
45922,0.02057617,0.12924187
45923,0.011028934,0.019799633
45924,0.1614546,0.85629696
45925,0.68379617,0.72234833
45926,0.1388808,0.07574846
45927,0.16588932,0.25244305
45928,0.68043655,0.94383985
45929,0.7996114,0.96639186
45930,0.006607729,0.7560193
45931,0.22461838,0.70927703
45932,0.014242382,0.19254914
45933,0.39830938,0.06871959
45934,0.09704719,0.34461594
45935,0.08752099,0.8177612
45936,0.5409186,0.9146092
45937,0.042929936,0.546164
45938,0.014933401,0.7354517
45939,0.036834117,0.5584157
45940,0.029741842,0.45462748
45941,0.023632385,0.2766445
45942,0.09182448,0.25006205
45943,0.027069943,0.49309662
45944,0.029214866,0.007061832
45945,0.9528535,0.9438746
45946,0.04821341,0.32081625
45947,0.04368175,0.8061656
45948,0.8741313,0.98226446
45949,0.011845192,0.16163483
45950,0.47109503,0.13719504
45951,0.013297228,0.36111712
45952,0.49997115,0.95950854
45953,0.013345715,0.09629021
45954,0.009780268,0.39462975
45955,0.058443043,0.9385289
45956,0.14009528,0.7603211
45957,0.292503,0.9469139
45958,0.39658943,0.91709715
45959,0.06372063,0.9854617
45960,0.006429613,0.556509
45961,0.75575703,0.88408595
45962,0.2546224,0.920999
45963,0.027303439,0.16917601
45964,0.041652262,0.747824
45965,0.2706846,0.040414266
45966,0.043138172,0.09852708
45967,0.24321647,0.7318321
45968,0.27907082,0.7063539
45969,0.10118284,0.7909786
45970,0.4464902,0.8804873
45971,0.73140115,0.89493227
45972,0.009539167,0.70726466
45973,0.1290433,0.431648
45974,0.069319785,0.41744083
45975,0.34172177,0.6960538
45976,0.023023006,0.14065662
45977,0.61502784,0.8893364
45978,0.02069277,0.028824192
45979,0.1687607,0.43525153
45980,0.12589207,0.049103316
45981,0.6840156,0.2436329
45982,0.81535876,0.82442963
45983,0.0035515623,0.37948936
45984,0.0675,0.2521166
45985,0.96582806,0.9521221
45986,0.9794064,0.94781786
45987,0.021768095,0.032054685
45988,0.045204315,0.85008353
45989,0.21120448,0.82547045
45990,0.006754708,0.09843394
45991,0.5643195,0.95700115
45992,0.006655208,0.06379919
45993,0.28505075,0.89190406
45994,0.15985496,0.90555745
45995,0.14992054,0.78334594
45996,0.017274586,0.031673156
45997,0.5917782,0.8951669
45998,0.98282146,0.97074395
45999,0.17317203,0.7936942
46000,0.18994486,0.6087773
46001,0.053637654,0.09391581
46002,0.0136875855,0.04083957
46003,0.43171823,0.123066984
46004,0.006930147,0.4461344
46005,0.059024353,0.88303936
46006,0.01771794,0.8347987
46007,0.16265312,0.81370324
46008,0.28888378,0.045546956
46009,0.029738484,0.5912205
46010,0.3027581,0.54151875
46011,0.51920426,0.92534465
46012,0.016703278,0.055668265
46013,0.03097367,0.046812978
46014,0.24894057,0.12659694
46015,0.040218648,0.80572194
46016,0.2667266,0.9086999
46017,0.10039112,0.45561022
46018,0.2926196,0.63701224
46019,0.59920126,0.7706258
46020,0.012633393,0.3087832
46021,0.19337876,0.40319493
46022,0.7577625,0.40447003
46023,0.053869244,0.9336259
46024,0.038084976,0.40677223
46025,0.086762965,0.8769934
46026,0.023910439,0.27749142
46027,0.1993823,0.23104218
46028,0.03219927,0.5067434
46029,0.023020962,0.13933259
46030,0.07953559,0.5639904
46031,0.015250176,0.33707026
46032,0.8519749,0.3090387
46033,0.55316985,0.7463428
46034,0.047818374,0.82085234
46035,0.04644651,0.23360716
46036,0.064275615,0.014922841
46037,0.0013508243,0.02015118
46038,0.06684755,0.03147311
46039,0.0033869543,0.17083798
46040,0.08572538,0.9331053
46041,0.0062351967,0.36687914
46042,0.0023130146,0.018290041
46043,0.7498512,0.8116835
46044,0.44533122,0.5157544
46045,0.12451661,0.8122333
46046,0.1029259,0.14813252
46047,0.76049876,0.8209452
46048,0.12456116,0.24941303
46049,0.4822842,0.6503791
46050,0.3128927,0.86037755
46051,0.12146053,0.22739628
46052,0.98287016,0.9934335
46053,0.29920018,0.9515849
46054,0.9555635,0.9609175
46055,0.2571058,0.23451875
46056,0.18380481,0.5313572
46057,0.34080234,0.09679119
46058,0.008153116,0.15898266
46059,0.99739754,0.9973724
46060,0.5023414,0.8291936
46061,0.001749722,0.009887378
46062,0.024382688,0.3310674
46063,0.09663459,0.95411396
46064,0.01601327,0.058570646
46065,0.020901695,0.16140294
46066,0.005895522,0.9702495
46067,0.017247474,0.94086856
46068,0.061863367,0.914528
46069,0.40100533,0.20779958
46070,0.09429243,0.05415454
46071,0.14350726,0.5760168
46072,0.3647189,0.5046115
46073,0.015246682,0.60511243
46074,0.049370546,0.8530574
46075,0.024986789,0.06404416
46076,0.105761126,0.053735413
46077,0.08855151,0.14086315
46078,0.03464232,0.047486603
46079,0.42310694,0.14101328
46080,0.07011548,0.48939893
46081,0.32460997,0.74004465
46082,0.07802343,0.37037307
46083,0.05914979,0.044083204
46084,0.621905,0.98991853
46085,0.37081605,0.6248499
46086,0.11083242,0.9116356
46087,0.07496777,0.06485643
46088,0.025841665,0.09944476
46089,0.0914311,0.7332757
46090,0.0019562077,0.001093106
46091,0.9803848,0.9310162
46092,0.24609192,0.8566567
46093,0.048328076,0.20328602
46094,0.017391026,0.02846439
46095,0.13845648,0.8013595
46096,0.024912653,0.39593154
46097,0.015503531,0.022343652
46098,0.14725448,0.7302293
46099,0.5396641,0.29554534
46100,0.85961163,0.41512632
46101,0.02936928,0.016286772
46102,0.20059326,0.3249972
46103,0.40721452,0.31972048
46104,0.34886286,0.9216867
46105,0.025777936,0.33235613
46106,0.009930252,0.90662396
46107,0.8102813,0.91165113
46108,0.07955427,0.20681776
46109,0.17908695,0.20837365
46110,0.23828521,0.28376412
46111,0.94089174,0.9552535
46112,0.02553395,0.5181671
46113,0.0012424239,0.027930595
46114,0.014255282,0.93121827
46115,0.57026666,0.9077907
46116,0.0010923841,0.017918747
46117,0.029354198,0.20003405
46118,0.030283658,0.97606474
46119,0.094467305,0.8156561
46120,0.7405544,0.8878023
46121,0.72745985,0.20784575
46122,0.004966756,0.06114886
46123,0.005175314,0.1910202
46124,0.061837826,0.31282955
46125,0.08080307,0.59723055
46126,0.037395846,0.9565689
46127,0.2980812,0.459962
46128,0.94358486,0.9787901
46129,0.673397,0.78847045
46130,0.006385101,0.021194568
46131,0.15774825,0.90569913
46132,0.021475492,0.24156213
46133,0.065239705,0.42535245
46134,0.044277094,0.8013799
46135,0.09230525,0.10215783
46136,0.013006752,0.8074634
46137,0.6738229,0.9489583
46138,0.023984723,0.21525575
46139,0.0106099,0.14094621
46140,0.9868118,0.9491903
46141,0.12837651,0.692017
46142,0.4031793,0.1534015
46143,0.19176847,0.46627346
46144,0.48815995,0.82229704
46145,0.009282697,0.08192655
46146,0.027044574,0.4164328
46147,0.32203192,0.30375516
46148,0.94849205,0.9521784
46149,0.08432639,0.9743284
46150,0.57013476,0.9008321
46151,0.0019176003,0.0104347365
46152,0.0396387,0.2116902
46153,0.046872355,0.58192587
46154,0.075819775,0.087323345
46155,0.92498875,0.94392705
46156,0.01656839,0.14263672
46157,0.07045322,0.029695107
46158,0.3334151,0.36126438
46159,0.23698974,0.50191724
46160,0.1484679,0.98405695
46161,0.014958807,0.13159013
46162,0.0309107,0.8076236
46163,0.0036494546,0.02159612
46164,0.34094968,0.07730976
46165,0.43519256,0.37461364
46166,0.055434186,0.26338673
46167,0.24677254,0.9309546
46168,0.025433436,0.20232847
46169,0.12313516,0.52270067
46170,0.7983589,0.903938
46171,0.8759406,0.9782996
46172,0.076521955,0.22898263
46173,0.013193071,0.15536746
46174,0.33301228,0.3839085
46175,0.5705866,0.8829034
46176,0.008618534,0.30397323
46177,0.11190748,0.30438113
46178,0.5513313,0.029772598
46179,0.3770193,0.8919861
46180,0.012768345,0.02973622
46181,0.32060295,0.1651623
46182,0.01662943,0.97525704
46183,0.39574403,0.471646
46184,0.03830964,0.22447194
46185,0.23213755,0.9195743
46186,0.6091164,0.8599665
46187,0.2652706,0.6076659
46188,0.48504445,0.6704356
46189,0.19362947,0.108761325
46190,0.052407585,0.51004046
46191,0.122250095,0.25986013
46192,0.004145645,0.5576956
46193,0.95067394,0.95245725
46194,0.82804126,0.83967966
46195,0.10867401,0.40208152
46196,0.24482256,0.6643056
46197,0.029293953,0.7601488
46198,0.42513004,0.87411755
46199,0.09670046,0.5073126
46200,0.0068856813,0.22276774
46201,0.18794046,0.8579004
46202,0.23216675,0.8702892
46203,0.020792982,0.43587133
46204,0.082073964,0.33838132
46205,0.1318395,0.2628568
46206,0.17769375,0.26434305
46207,0.11124439,0.82182914
46208,0.10557225,0.9081302
46209,0.026008155,0.12000188
46210,0.046595644,0.31209543
46211,0.008389775,0.021291256
46212,0.019422853,0.16358979
46213,0.22127268,0.16228655
46214,0.12861316,0.926609
46215,0.0108311875,0.8612917
46216,0.007882458,0.5293112
46217,0.11813511,0.2548298
46218,0.041772764,0.16807958
46219,0.27044988,0.925262
46220,0.08651755,0.5811714
46221,0.013432481,0.45959526
46222,0.05020827,0.47472343
46223,0.24828298,0.29037362
46224,0.016722508,0.14209671
46225,0.82107216,0.9040964
46226,0.1724672,0.0871338
46227,0.089411944,0.1005997
46228,0.1090725,0.9046949
46229,0.047990337,0.6674451
46230,0.014802462,0.04605689
46231,0.46725076,0.98453945
46232,0.0064043947,0.05162402
46233,0.1963383,0.3379189
46234,0.038456723,0.29855382
46235,0.53241587,0.9700253
46236,0.080339395,0.4089594
46237,0.7996723,0.8138886
46238,0.43197784,0.75163525
46239,0.29177815,0.5558754
46240,0.47368485,0.6933403
46241,0.14275447,0.30857286
46242,0.040288948,0.03262588
46243,0.0014393965,0.06616167
46244,0.21223205,0.24757157
46245,0.052776344,0.17269082
46246,0.03427209,0.13599023
46247,0.04257606,0.6595418
46248,0.025967902,0.046554312
46249,0.14459293,0.6426434
46250,0.08795077,0.43223688
46251,0.816239,0.32542938
46252,0.36056486,0.72735
46253,0.02456422,0.7605966
46254,0.19764169,0.24271224
46255,0.04462281,0.7641532
46256,0.036139186,0.75266445
46257,0.64616346,0.5898531
46258,0.045858018,0.9667762
46259,0.15117458,0.16812696
46260,0.0066101146,0.18772365
46261,0.47482908,0.50347406
46262,0.933872,0.94014263
46263,0.11480274,0.5696556
46264,0.11756868,0.9598925
46265,0.9082163,0.9746634
46266,0.32948273,0.30664718
46267,0.09121127,0.9741649
46268,0.053815205,0.5988827
46269,0.01920846,0.53068864
46270,0.05762304,0.14867531
46271,0.08284171,0.5419231
46272,0.053293243,0.09041434
46273,0.027181087,0.038328975
46274,0.9141532,0.80067426
46275,0.03559578,0.2858134
46276,0.09339885,0.23205161
46277,0.29079336,0.32557845
46278,0.025200473,0.18414189
46279,0.034954876,0.8757896
46280,0.01038184,0.022971317
46281,0.084020406,0.90758336
46282,0.23958032,0.167983
46283,0.13820346,0.3477964
46284,0.17665997,0.07600802
46285,0.90525943,0.38124624
46286,0.07959482,0.60886836
46287,0.065818645,0.66366976
46288,0.014951889,0.03733593
46289,0.079681285,0.5679701
46290,0.048719715,0.698446
46291,0.14631933,0.20942168
46292,0.031934746,0.094806686
46293,0.040941022,0.33602765
46294,0.07029688,0.6544151
46295,0.7079932,0.47964308
46296,0.7614316,0.6003404
46297,0.012100032,0.14769977
46298,0.025748033,0.07033331
46299,0.9628179,0.9632718
46300,0.18902113,0.462473
46301,0.14886598,0.643924
46302,0.020120136,0.9074682
46303,0.020718336,0.15450767
46304,0.6809113,0.95291835
46305,0.008231744,0.052777022
46306,0.0052575623,0.056399677
46307,0.0044214586,0.05520984
46308,0.06388827,0.09453856
46309,0.8612701,0.95426494
46310,0.017578216,0.014289037
46311,0.756613,0.95828485
46312,0.029621404,0.89358324
46313,0.005865355,0.051577255
46314,0.1742433,0.9111224
46315,0.96679515,0.9462589
46316,0.8685395,0.092714265
46317,0.028578147,0.033058
46318,0.0014521546,0.005853009
46319,0.022325847,0.5811591
46320,0.30294552,0.20378344
46321,0.0025737858,0.056915328
46322,0.009916615,0.008387118
46323,0.3271741,0.8526912
46324,0.051829204,0.5179778
46325,0.015194571,0.13367382
46326,0.011667303,0.35638404
46327,0.01637635,0.008627873
46328,0.017351363,0.02192952
46329,0.81511,0.8987419
46330,0.0129307965,0.21457367
46331,0.05399101,0.9508264
46332,0.79087025,0.9128321
46333,0.31185338,0.6197864
46334,0.017073678,0.013245737
46335,0.26871794,0.9695068
46336,0.22698015,0.91342896
46337,0.023631146,0.026878573
46338,0.3467491,0.15488823
46339,0.6921694,0.89048666
46340,0.86135596,0.98561436
46341,0.045691177,0.09930361
46342,0.02805347,0.6866785
46343,0.07333761,0.6241881
46344,0.3548297,0.8971494
46345,0.012876143,0.068620645
46346,0.39258248,0.46108875
46347,0.020510346,0.13334413
46348,0.2542768,0.9825822
46349,0.9383939,0.79037315
46350,0.1473497,0.050797116
46351,0.018672826,0.19267859
46352,0.2571574,0.18481743
46353,0.95894665,0.99094874
46354,0.5752512,0.58196557
46355,0.016839482,0.31167465
46356,0.045167416,0.8319521
46357,0.1059149,0.8912415
46358,0.0761444,0.11327039
46359,0.13081954,0.1727482
46360,0.057196118,0.0625691
46361,0.83721375,0.9839309
46362,0.02598372,0.5194739
46363,0.7475553,0.8236862
46364,0.049673364,0.9282967
46365,0.083189204,0.32004064
46366,0.085089095,0.35936376
46367,0.0024511106,0.07564593
46368,0.04275623,0.267652
46369,0.8407502,0.93979603
46370,0.15412451,0.9241666
46371,0.008388553,0.055076145
46372,0.0021363217,0.078272246
46373,0.07233845,0.20489284
46374,0.2384865,0.5434677
46375,0.02828847,0.12890372
46376,0.018953523,0.21430615
46377,0.9465033,0.9771823
46378,0.048844,0.77999294
46379,0.0076240306,0.02298169
46380,0.005390659,0.0886684
46381,0.040450454,0.13469812
46382,0.08955595,0.011561484
46383,0.6760255,0.9822955
46384,0.5578191,0.25179365
46385,0.012086577,0.37797344
46386,0.42046568,0.86782444
46387,0.025866013,0.4358912
46388,0.47103316,0.4467525
46389,0.29659915,0.4868372
46390,0.035174344,0.4276097
46391,0.01145948,0.3494482
46392,0.002418217,0.025883297
46393,0.85718346,0.8660539
46394,0.44500503,0.8897394
46395,0.028896855,0.90130484
46396,0.47843215,0.45969594
46397,0.034031224,0.91031724
46398,0.021578843,0.5634717
46399,0.18316412,0.8635691
46400,0.24775527,0.7011302
46401,0.16386235,0.47794187
46402,0.75292313,0.7205661
46403,0.90635407,0.9176258
46404,0.24616072,0.8616825
46405,0.8558546,0.97340834
46406,0.008043099,0.0064677536
46407,0.50841767,0.59496886
46408,0.07028034,0.53429693
46409,0.027783604,0.94575226
46410,0.05090936,0.12034626
46411,0.38311556,0.87793195
46412,0.010947819,0.093663566
46413,0.53653836,0.5112014
46414,0.0008583201,0.0028768019
46415,0.012017978,0.056792658
46416,0.36506703,0.9162349
46417,0.005077936,0.012007209
46418,0.020969061,0.69520897
46419,0.013663954,0.8478292
46420,0.015286136,0.021911036
46421,0.7035646,0.9568029
46422,0.9028914,0.6081539
46423,0.005422645,0.7307776
46424,0.07569785,0.1501818
46425,0.97116685,0.99432486
46426,0.45461407,0.7518927
46427,0.062782824,0.22475794
46428,0.05983751,0.72576606
46429,0.3883928,0.7342292
46430,0.059666853,0.3776853
46431,0.013326791,0.08401081
46432,0.42326766,0.9369228
46433,0.48233643,0.31708977
46434,0.94322276,0.96084124
46435,0.02906577,0.8018213
46436,0.014076208,0.41451263
46437,0.14102454,0.4698713
46438,0.69321865,0.8249609
46439,0.24526846,0.3036147
46440,0.021896876,0.21365498
46441,0.02929832,0.1374547
46442,0.4879611,0.9095748
46443,0.31004444,0.8716512
46444,0.0064175585,0.05258293
46445,0.015464069,0.3815998
46446,0.05284554,0.013005969
46447,0.081514776,0.20070806
46448,0.018852241,0.8719294
46449,0.00882344,0.038570195
46450,0.012193294,0.35946736
46451,0.06818861,0.07672081
46452,0.43147135,0.57567155
